债券代码,债券名称,正股代码,正股名称,债券评级,申购日期,发行规模(亿),网上发行中签率(%),上市日期,到期日期,期限(年),利率说明
110057,现代转债,600420,国药现代,AAA,2019-04-01 00:00:00,16.1594,0.0356851,2019-04-30 00:00:00,2023-06-16 00:00:00,4.211,第一年0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
123025,精测转债,300567,精测电子,AA-,2019-03-29 00:00:00,3.75,0.0208437619,2019-04-19 00:00:00,2025-03-29 00:00:00,6,"第一年为0.5%,第二年为0.8%,第三年为1.0%,第四年为1.5%,第五年为2%,第六年为2.5%。"
113531,百姓转债,603883,老百姓,AA,2019-03-29 00:00:00,3.27,0.03312251,2019-04-22 00:00:00,2020-05-21 00:00:00,1.1479,本次发行的可转债票面利率具体为:第一年0.2%、第二年0.4%、第三年0.9%、第四年1.1%、第五年1.4%。
113530,大丰转债,603081,大丰实业,AA-,2019-03-27 00:00:00,6.3,0.0213012,2019-04-18 00:00:00,2025-03-27 00:00:00,6,第一年0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为2.5%、第六年为3.0%。
128061,启明转债,002439,启明星辰,AA,2019-03-27 00:00:00,10.45,0.0139363649,2019-04-24 00:00:00,2020-03-18 00:00:00,0.9781,第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128060,中装转债,002822,ST中装,AA,2019-03-26 00:00:00,5.25,0.0508826699,2019-04-15 00:00:00,2020-03-20 00:00:00,0.9863,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127012,招路转债,001965,招商公路,AAA,2019-03-22 00:00:00,50.0,0.0700271066,2019-04-30 00:00:00,2024-03-26 00:00:00,5.0164,第一年0.1%、第二年0.3%、第三年0.6%、第四年0.8%、第五年1.5%、第六年2.0%。
123024,岱勒转债,300700,岱勒新材,A+,2019-03-21 00:00:00,2.1,0.01616346,2019-04-17 00:00:00,2022-03-22 00:00:00,3.0055,第一年0.40%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%。
123023,迪森转债,300335,迪森股份,AA-,2019-03-20 00:00:00,6.0,0.0215641366,2019-04-16 00:00:00,2022-09-23 00:00:00,3.5151,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
110056,亨通转债,600487,亨通光电,AA+,2019-03-19 00:00:00,17.33,0.01806322,2019-04-16 00:00:00,2022-12-06 00:00:00,3.7205,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123022,长信转债,300088,长信科技,AA,2019-03-18 00:00:00,12.3,0.010725538,2019-04-10 00:00:00,2025-03-18 00:00:00,6,"第一年0.4%,第二年0.6%,第三年1%,第四年1.5%,第五年1.8%,第六年2%。"
110054,通威转债,600438,通威股份,AA+,2019-03-18 00:00:00,50.0,0.01109199,2019-04-10 00:00:00,2020-03-17 00:00:00,0.9945,第一年0.5%、第二年0.8%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110055,伊力转债,600197,伊力特,AA,2019-03-15 00:00:00,8.76,0.01811719,2019-04-04 00:00:00,2025-03-15 00:00:00,6,第一年0.5%、第二年0.7%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110053,苏银转债,600919,江苏银行,AAA,2019-03-14 00:00:00,200.0,0.03898776,2019-04-03 00:00:00,2023-10-20 00:00:00,4.6055,第一年0.2%、第二年0.8%、第三年1.5%、第四年2.3%、第五年3.5%、第六年4.0%。
113022,浙商转债,601878,浙商证券,AAA,2019-03-12 00:00:00,35.0,0.01731003,2019-03-28 00:00:00,2020-08-26 00:00:00,1.4603,"第一年0.2%,第二年0.5%,第三年1.0%,第四年1.5%,第五年1.8%,第六年2.0%。"
128059,视源转债,002841,视源股份,AA,2019-03-11 00:00:00,9.418304,0.0200147652,2019-04-02 00:00:00,2020-08-31 00:00:00,1.4767,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113529,绝味转债,603517,绝味食品,AA,2019-03-11 00:00:00,10.0,0.00599035,2019-04-02 00:00:00,2019-11-22 00:00:00,0.7014,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127011,中鼎转2,000887,中鼎股份,AA+,2019-03-08 00:00:00,12.0,0.0083065079,2019-04-04 00:00:00,2022-02-24 00:00:00,2.9699,本次发行的可转换公司债券票面利率设定为:第一年0.50%、第二年0.70%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
128058,拓邦转债,002139,拓邦股份,AA,2019-03-07 00:00:00,5.73,0.0621462404,2019-04-08 00:00:00,2020-11-26 00:00:00,1.726,第一年0.4%、第二年0.6%、第三年1.5%、第四年2.0%、第五年2.5%、第六年3.0%。
110052,贵广转债,600996,贵广网络,AA+,2019-03-05 00:00:00,16.0,0.01210083,2019-03-29 00:00:00,2025-03-05 00:00:00,6,第一年0.5%、第二年0.8%、第三年1%、第四年1.7%、第五年2.0%、第六年2.2%。
128057,博彦转债,002649,博彦科技,AA-,2019-03-05 00:00:00,5.758152,0.0511156998,2019-04-02 00:00:00,2021-11-30 00:00:00,2.7425,"第一年0.5%,第二年0.8%,第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。"
113021,中信转债,601998,中信银行,AAA,2019-03-04 00:00:00,400.0,0.01819129,2019-03-19 00:00:00,2025-03-04 00:00:00,6,第一年0.3%、第二年0.8%、第三年1.5%、第四年2.3%、第五年3.2%、第六年4.0%。
123021,万信转2,300168,万达信息,AA,2019-03-04 00:00:00,12.0,0.017068646,2019-03-25 00:00:00,2020-04-14 00:00:00,1.1151,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113528,长城转债,603897,长城科技,AA-,2019-03-01 00:00:00,6.34,0.03760017,2019-03-20 00:00:00,2021-12-24 00:00:00,2.8192,第一年0.5%、第二年0.8%、第三年1.2%、第四年1.6%、第五年2.0%、第六年3.0%。
123020,富祥转债,300497,富祥药业,AA-,2019-03-01 00:00:00,4.2,0.0411827809,2019-03-29 00:00:00,2020-09-04 00:00:00,1.5123,"第一年0.6%,第二年0.8%,第三年1.2%,第四年1.5%,第五年2.0%,第六年3.0%。"
110051,中天转债,600522,中天科技,AA+,2019-02-28 00:00:00,39.6512,0.01953615,2019-03-22 00:00:00,2021-12-17 00:00:00,2.8027,第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128056,今飞转债,002863,今飞凯达,A+,2019-02-28 00:00:00,3.68,0.0818663601,2019-03-22 00:00:00,2025-02-28 00:00:00,6,第一年0.60%、第二年0.80%、第三年1.20%、第四年1.80%、第五年2.20%、第六年2.50%。
128055,长青转2,002391,长青股份,AA,2019-02-27 00:00:00,9.138,0.0268435724,2019-04-03 00:00:00,2020-04-17 00:00:00,1.137,票面利率:第一年0.5%、第二年0.7%、第三年1%、第四年1.5%、第五年1.8%、第六年2%。
123019,中来转债,300393,中来股份,AA-,2019-02-25 00:00:00,10.0,0.0614795007,2019-03-22 00:00:00,2020-03-26 00:00:00,1.0822,票面利率:第一年为0.50%、第二年为0.70%、第三年为1.20%、第四年为2.00%、第五年为2.50%、第六年为3.50%。
128054,中宠转债,002891,中宠股份,A+,2019-02-15 00:00:00,1.9424,0.1276370237,2019-03-14 00:00:00,2020-07-15 00:00:00,1.4137,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.6%、第五年2.0%和第六年2.5%。
128053,尚荣转债,002551,尚荣医疗,AA,2019-02-14 00:00:00,7.5,0.5200326348,2019-03-07 00:00:00,2025-02-14 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113527,维格转债,603518,锦泓集团,AA,2019-01-24 00:00:00,7.46,0.39536999,2019-02-19 00:00:00,2025-01-24 00:00:00,6,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
113526,联泰转债,603797,联泰环保,AA+,2019-01-23 00:00:00,3.9,0.14607472,2019-02-18 00:00:00,2025-01-23 00:00:00,6,第一年为0.3%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
127010,平银转债,000001,平安银行,AAA,2019-01-21 00:00:00,260.0,0.0449482568,2019-02-18 00:00:00,2019-09-19 00:00:00,0.6603,第一年为0.2%、第二年为0.8%、第三年为1.5%、第四年为2.3%、第五年为3.2%、第六年为4.0%。
127009,冰轮转债,000811,冰轮环境,AA,2019-01-14 00:00:00,5.0913,0.141276623856,2019-02-21 00:00:00,2019-10-15 00:00:00,0.7507,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年3.00%。
128052,凯龙转债,002783,凯龙股份,AA,2018-12-21 00:00:00,3.288548,1.4421909747,2019-01-21 00:00:00,2021-03-24 00:00:00,2.2575,本次发行的可转债票面利率第一年0.5%、第二年0.7%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123018,溢利转债,300381,溢多利,AA-,2018-12-20 00:00:00,6.649677,2.3484938968,2019-01-23 00:00:00,2024-12-20 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
110050,佳都转债,600728,佳都科技,AA,2018-12-19 00:00:00,8.74723,2.35026973,2019-01-21 00:00:00,2020-04-09 00:00:00,1.3068,第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
110049,海尔转债,600690,海尔智家,AAA,2018-12-18 00:00:00,30.0749,0.03930317,2019-01-18 00:00:00,2019-12-17 00:00:00,0.9973,第一年0.2%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113525,台华转债,603055,台华新材,AA,2018-12-17 00:00:00,5.33,0.42144701,2019-01-11 00:00:00,2023-01-06 00:00:00,4.0575,第一年0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为3.0%。
113524,奇精转债,603677,奇精机械,AA-,2018-12-14 00:00:00,3.3,0.57410425,2019-01-07 00:00:00,2024-12-14 00:00:00,6,第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128051,光华转债,002741,光华科技,AA-,2018-12-14 00:00:00,2.493,0.4370698959,2019-01-09 00:00:00,2021-09-08 00:00:00,2.737,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.80%、第五年2.00%、第六年3.00%。
128050,钧达转债,002865,钧达股份,AA-,2018-12-10 00:00:00,3.2,0.8560442402,2018-12-27 00:00:00,2022-01-28 00:00:00,3.137,第一年0.6%、第二年0.8%、第三年1.2%、第四年1.5%、第五年2%、第六年3%。
113523,伟明转债,603568,伟明环保,AA,2018-12-10 00:00:00,6.7,0.34843949,2018-12-26 00:00:00,2020-02-06 00:00:00,1.1562,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110048,福能转债,600483,福能股份,AA+,2018-12-07 00:00:00,28.3,0.19595459,2018-12-28 00:00:00,2024-12-07 00:00:00,6,第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128049,华源转债,002787,华源控股,AA-,2018-11-27 00:00:00,4.0,0.952148336,2018-12-20 00:00:00,2024-11-27 00:00:00,6,"第一年为0.5%,第二年为0.7%,第三年为1.0%,第四年为1.5%,第五年为2.0%,第六年为3.0%。"
113522,旭升转债,603305,旭升集团,AA,2018-11-22 00:00:00,4.2,0.317543,2018-12-11 00:00:00,2020-02-28 00:00:00,1.2685,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110047,山鹰转债,600567,山鹰国际,AA,2018-11-21 00:00:00,23.0,0.49667669,2018-12-10 00:00:00,2024-11-21 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年2.0%、第六年3.0%。
123017,寒锐转债,300618,寒锐钴业,AA-,2018-11-20 00:00:00,4.4,0.3721591008,2018-12-24 00:00:00,2021-02-24 00:00:00,2.2658,"第一年0.3%,第二年0.5%,第三年1.0%,第四年1.5%,第五年1.8%,第六年2.0%。"
110046,圆通转债,600233,圆通速递,AA+,2018-11-20 00:00:00,36.5,0.20843998,2018-12-18 00:00:00,2020-03-23 00:00:00,1.3397,第一年0.5%、第二年0.8%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113020,桐昆转债,601233,桐昆股份,AA+,2018-11-19 00:00:00,38.0,0.19196912,2018-12-12 00:00:00,2020-11-27 00:00:00,2.0247,第一年0.3%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
113521,科森转债,603626,科森科技,AA,2018-11-16 00:00:00,6.1,0.32887409,2018-12-07 00:00:00,2020-11-27 00:00:00,2.0329,第一年0.5%、第二年0.7%、第三年1.0%、第四年1.5%、第五年2.0%、第六年3.0%。
127008,特发转债,000070,ST特信,AA,2018-11-16 00:00:00,4.194,0.1677083789,2018-12-25 00:00:00,2021-03-05 00:00:00,2.2986,第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.50%、第五年为2.00%。
128048,张行转债,002839,张家港行,AA+,2018-11-12 00:00:00,25.0,0.3569710111,2018-11-29 00:00:00,2024-11-12 00:00:00,6,"第一年0.40%,第二年0.60%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
113520,百合转债,603313,梦百合,AA-,2018-11-08 00:00:00,5.1,0.22737995,2018-11-26 00:00:00,2021-01-07 00:00:00,2.1671,"第一年为0.5%,第二年为0.7%,第三年为1.0%,第四年为1.5%,第五年为2.0%,第六年为3.0%。"
123016,洲明转债,300232,洲明科技,AA-,2018-11-07 00:00:00,5.480346,0.3063894918,2018-12-03 00:00:00,2020-03-12 00:00:00,1.3479,第一年0.5%、第二年0.8%、第三年1.2%、第四年1.5%、第五年1.8%、第六年2.0%。
113519,长久转债,603569,长久物流,AA,2018-11-07 00:00:00,7.0,0.4128490065,2018-11-30 00:00:00,2024-11-07 00:00:00,6,第一年0.5%、第二年0.8%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128047,光电转债,002179,中航光电,AA+,2018-11-05 00:00:00,13.0,0.0717898426,2018-12-07 00:00:00,2019-10-30 00:00:00,0.9836,本次发行的可转债票面利率第一年0.20%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128046,利尔转债,002258,利尔化学,AA,2018-10-17 00:00:00,8.52,0.183557581,2018-11-09 00:00:00,2022-11-04 00:00:00,4.0521,"第一年为0.40%,第二年为0.60%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
113518,顾家转债,603816,顾家家居,AA,2018-09-12 00:00:00,10.9731,1.24751451,2018-10-09 00:00:00,2020-08-28 00:00:00,1.9616,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128045,机电转债,002013,中航机电,AAA,2018-08-27 00:00:00,21.0,0.1194692841,2018-09-14 00:00:00,2020-09-11 00:00:00,2.0438,"第一年为0.20%,第二年为0.50%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
128044,岭南转债,002717,ST岭南,C,2018-08-14 00:00:00,6.6,0.8721686997,2018-09-04 00:00:00,2024-08-14 00:00:00,6,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
123015,蓝盾转退,300297,蓝盾退,CC,2018-08-13 00:00:00,5.38,1.2723052265,2018-09-13 00:00:00,2024-08-13 00:00:00,6,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
404001,蓝盾退债,400194,R蓝盾1,CC,2018-08-13 00:00:00,5.38,1.2723052265,2023-09-18 00:00:00,2024-08-13 00:00:00,6,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113517,曙光转债,603019,中科曙光,AA,2018-08-06 00:00:00,11.2,1.93242237,2018-08-23 00:00:00,2020-03-31 00:00:00,1.6521,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128043,东音转债,002793,罗欣药业,AA,2018-08-02 00:00:00,2.8132,0.2131737173,2018-08-27 00:00:00,2020-11-03 00:00:00,2.2575,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
113516,苏农转债,603323,苏农银行,AA+,2018-08-02 00:00:00,25.0,0.50867203,2018-08-20 00:00:00,2024-08-02 00:00:00,6,第一年0.5%、第二年0.8%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2%。
128042,凯中转债,002823,凯中精密,AA-,2018-07-30 00:00:00,4.16,0.1981213289,2018-09-03 00:00:00,2024-07-30 00:00:00,6,第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
123014,凯发转债,300407,凯发电气,A+,2018-07-27 00:00:00,3.498948,0.4544232201,2018-08-21 00:00:00,2023-07-27 00:00:00,5,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为2.0%。"
113515,高能转债,603588,高能环境,AA,2018-07-26 00:00:00,8.4,0.33663516,2018-08-27 00:00:00,2020-06-18 00:00:00,1.8959,"本次发行的可转换公司债券票面利率第一年为0.40%,第二年为0.60%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
123013,横河转债,300539,横河精密,A+,2018-07-26 00:00:00,1.4,0.1497632298,2018-08-20 00:00:00,2024-07-26 00:00:00,6,第一年0.5%、第二年0.8%、第三年1.2%、第四年1.8%、第五年2.2%、第六年2.5%。
113514,威帝转债,603023,威帝股份,A+,2018-07-20 00:00:00,2.0,0.28316098,2018-08-13 00:00:00,2020-08-31 00:00:00,2.1178,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年2.0%。
123012,万顺转债,300057,万顺新材,AA-,2018-07-20 00:00:00,9.5,1.7253346677,2018-08-29 00:00:00,2024-07-20 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123011,德尔转债,300473,德尔股份,AA-,2018-07-18 00:00:00,5.647066,0.3253360078,2018-08-14 00:00:00,2024-07-18 00:00:00,6,第一年为0.5%、第二年为0.8%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128041,盛路转债,002446,盛路通信,A+,2018-07-17 00:00:00,10.0,0.6087166663,2018-08-14 00:00:00,2024-07-17 00:00:00,6,第一年0.5%、第二年0.7%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110045,海澜转债,600398,海澜之家,AA+,2018-07-13 00:00:00,30.0,1.01983687,2018-07-31 00:00:00,2024-04-03 00:00:00,5.7288,第一年为0.3%、第二年为0.5%、第三年为0.8%、第四年为1.0%、第五年为1.3%、第六年为1.8%。
113513,安井转债,603345,安井食品,AA,2018-07-12 00:00:00,5.0,0.11499054,2018-07-31 00:00:00,2019-07-05 00:00:00,0.9781,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113512,景旺转债,603228,景旺电子,AA,2018-07-06 00:00:00,9.78,0.22969178,2018-07-24 00:00:00,2019-04-24 00:00:00,0.8,"第一年0.4%,第二年0.6%,第三年1.0%,第四年1.5%,第五年1.8%,第六年2.0%。"
123010,博世转债,300422,博世科,A,2018-07-05 00:00:00,4.3,0.3606992578,2018-08-14 00:00:00,2024-07-05 00:00:00,6,票面利率:第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
127007,湖广转债,000665,湖北广电,AA+,2018-06-28 00:00:00,17.33592,1.0127940397,2018-08-01 00:00:00,2024-06-28 00:00:00,6,本次发行的可转债票面利率第一年0.5%、第二年0.8%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110044,广电转债,600831,ST广网,AA,2018-06-27 00:00:00,8.0,0.41387489,2018-07-24 00:00:00,2024-06-27 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113511,千禾转债,603027,千禾味业,AA-,2018-06-20 00:00:00,3.56,0.14273811,2018-07-10 00:00:00,2020-05-29 00:00:00,1.9425,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113510,再升转债,603601,再升科技,AA-,2018-06-19 00:00:00,1.14,0.06305227,2018-07-13 00:00:00,2020-03-25 00:00:00,1.7671,第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
128040,华通转债,002758,浙农股份,AA,2018-06-14 00:00:00,2.24,0.0430924584,2018-07-13 00:00:00,2023-03-01 00:00:00,4.7151,"第一年为0.40%,第二年为0.60%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
128039,三力转债,002224,三力士,A+,2018-06-08 00:00:00,6.2,0.1334178334,2018-06-29 00:00:00,2024-06-08 00:00:00,6,本次发行的可转债票面利率第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年2.0%。
113509,新泉转债,603179,新泉股份,AA,2018-06-04 00:00:00,4.5,0.03063662,2018-06-22 00:00:00,2021-08-18 00:00:00,3.2082,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113508,新凤转债,603225,新凤鸣,AA,2018-04-26 00:00:00,21.53,0.23361055,2018-05-16 00:00:00,2021-09-01 00:00:00,3.3507,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113507,天马转债,603668,天马科技,AA-,2018-04-17 00:00:00,3.05,0.0297476,2018-05-07 00:00:00,2019-11-19 00:00:00,1.5918,票面利率:第一年0.4%、第二年0.6%、第三年1%、第四年1.5%、第五年1.8%、第六年2.0%。
113506,鼎信转债,603421,鼎信通讯,AA,2018-04-16 00:00:00,6.0,0.0720467,2018-05-14 00:00:00,2019-04-27 00:00:00,1.0301,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年2.0%。
128038,利欧转债,002131,利欧股份,AA,2018-03-22 00:00:00,21.975475,0.2701763885,2018-04-19 00:00:00,2020-03-31 00:00:00,2.0274,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128037,岩土转债,002542,中化岩土,AA,2018-03-15 00:00:00,6.0366,0.0901341006,2018-04-25 00:00:00,2024-03-15 00:00:00,6,"本次发行的可转换公司债券票面利率为:第一年0.3%,第二年0.5%,第三年1.0%,第四年1.5%,第五年1.8%,第六年2.0%。"
127006,敖东转债,000623,吉林敖东,AA+,2018-03-13 00:00:00,24.13,0.1237646368,2018-05-11 00:00:00,2024-03-13 00:00:00,6,"第一年0.2%,第二年0.4%,第三年0.6%,第四年0.8%,第五年1.6%,第六年2.0%。"
127005,长证转债,000783,长江证券,AAA,2018-03-12 00:00:00,50.0,0.1239858672,2018-04-11 00:00:00,2024-03-12 00:00:00,6,第一年0.2%、第二年0.4%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128036,金农转债,002548,金新农,A-,2018-03-09 00:00:00,6.5,0.0497315872,2018-04-02 00:00:00,2024-03-09 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123009,星源转债,300568,星源材质,AA,2018-03-07 00:00:00,4.8,0.040900838,2018-04-10 00:00:00,2020-03-20 00:00:00,2.0384,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.30%、第五年1.50%、第六年1.80%。
113505,杭电转债,603618,杭电股份,AA,2018-03-06 00:00:00,7.8,0.08433624,2018-03-27 00:00:00,2024-03-06 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113504,艾华转债,603989,艾华集团,AA,2018-03-02 00:00:00,6.91,0.02186045,2018-03-23 00:00:00,2024-03-02 00:00:00,6,第一年为0.30%、第二年为0.50%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
113019,玲珑转债,601966,玲珑轮胎,AA+,2018-03-01 00:00:00,20.0,0.2118095,2018-03-22 00:00:00,2020-09-04 00:00:00,2.5151,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年2.0%。
128035,大族转债,002008,大族激光,AA+,2018-02-06 00:00:00,23.0,0.1958289975,2018-03-05 00:00:00,2024-02-06 00:00:00,6,第一年为0.20%、第二年为0.40%、第三年为0.60%、第四年为0.80%、第五年为1.60%、第六年为2.00%。
123008,康泰转债,300601,康泰生物,AA-,2018-02-01 00:00:00,3.56,0.0258361808,2018-03-19 00:00:00,2019-05-07 00:00:00,1.2603,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
110043,无锡转债,600908,无锡银行,AA+,2018-01-30 00:00:00,30.0,0.18813428,2018-03-14 00:00:00,2024-01-30 00:00:00,6,第一年0.30%、第二年0.50%、第三年0.80%、第四年1.00%、第五年1.30%、第六年1.80%。
128034,江银转债,002807,江阴银行,AA+,2018-01-26 00:00:00,20.0,0.1388860765,2018-02-14 00:00:00,2024-01-26 00:00:00,6,第一年0.30%、第二年0.50%、第三年0.80%、第四年1.00%、第五年1.30%、第六年1.80%。
113018,常熟转债,601128,常熟银行,AA+,2018-01-19 00:00:00,30.0,0.19235421,2018-02-06 00:00:00,2019-05-17 00:00:00,1.3233,第一年0.30%、第二年0.50%、第三年0.80%、第四年1.00%、第五年1.30%、第六年1.80%。
123007,道氏转债,300409,道氏技术,AA-,2017-12-28 00:00:00,4.8,0.0718270362,2018-01-26 00:00:00,2021-08-13 00:00:00,3.6274,"第一年为0.5%,第二年为0.7%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
128033,迪龙转债,002658,雪迪龙,AA,2017-12-27 00:00:00,5.2,0.0386994433,2018-01-29 00:00:00,2023-12-27 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
113017,吉视转债,601929,吉视传媒,AA+,2017-12-27 00:00:00,15.6,0.39953747,2018-01-15 00:00:00,2023-12-27 00:00:00,6,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.3%,第五年为1.5%,第六年为1.8%。"
110042,航电转债,600372,中航机载,AAA,2017-12-25 00:00:00,24.0,0.19683703,2018-01-15 00:00:00,2020-09-08 00:00:00,2.7068,"第一年为0.20%,第二年为0.50%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
128032,双环转债,002472,双环传动,AA,2017-12-25 00:00:00,10.0,0.0824623999,2018-01-25 00:00:00,2021-07-28 00:00:00,3.5918,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
128030,天康转债,002100,天康生物,AA,2017-12-22 00:00:00,10.0,0.061818344,2018-01-29 00:00:00,2023-12-22 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110041,蒙电转债,600863,内蒙华电,AAA,2017-12-22 00:00:00,18.7522,0.26659535,2018-01-09 00:00:00,2021-11-05 00:00:00,3.874,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
