symbol,name,name_trans,sml_id,related_pair_ID
IHF,Invictus Hyperion Fund,Invictus Hyperion Fund,,
BTR,Bitrue Coin,Bitrue Coin,,
GAFI,GameFi,GameFi,,
RVP,Revolution Populi,Revolution Populi,,
KRL,Kryll,Kryll,,
STC,Student Coin,Student Coin,,
DEXE,DeXe,DeXe,,
BEL,Bella Protocol,Bella Protocol,,
DX,DxChain Token,DxChain Token,,
ANJ,Aragon Court,Aragon Court,,
NGM,e-Money,e-Money,,
NIM,Nimiq,Nimiq,25963504.0,1142285.0
FRONT,Frontier,Frontier,,
vXVS,Venus XVS,Venus XVS,,
CRPT,Crypterium,Crypterium,26641604.0,1094144.0
CITY,Manchester City Fan Token,Manchester City Fan Token,,
RAMP,RAMP,RAMP,,
KAR,Karura,Karura,,
QASH,QASH,QASH,25958505.0,1061470.0
GYEN,GYEN,GYEN,,
GET,GET Protocol,GET Protocol,,
NWC,Newscrypto,Newscrypto,,
DREP,Drep [new],Drep [new],28642938.0,1162990.0
XDEFI,XDEFI Wallet,XDEFI Wallet,,
MEV,MEVerse,MEVerse,,
EDG,Edgeware,Edgeware,,
PRQ,PARSIQ,PARSIQ,,
BANANA,ApeSwap,ApeSwap,,
FIS,StaFi,StaFi,,
SCP,ScPrime,ScPrime,,
mIAU,Mirrored iShares Gold Trust,Mirrored iShares Gold Trust,,
BF,BitForex Token,BitForex Token,,
LGO,LGO Token,LGO Token,,
MIX,MixMarvel,MixMarvel,,
POSI,Position Exchange,Position Exchange,,
BTM,Bytom,比原链,25971808.0,1061455.0
AION,Aion,Aion,25975870.0,1062228.0
QTCON,Quiztok,Quiztok,,
MITH,Mithril,Mithril,27446449.0,1094136.0
HDAO,HyperDAO,HyperDAO,,
PDEX,Polkadex,Polkadex,,
DEXT,DEXTools,DEXTools,,
SAITO,Saito,Saito,,
APL,Apollo Currency,Apollo Currency,27539089.0,1097747.0
IDIA,Impossible Finance Launchpad,Impossible Finance Launchpad,,
PKT,PKT,PKT,,
RDD,ReddCoin,蜗牛币,25976634.0,1062541.0
OLT,OneLedger,OneLedger,27447254.0,1089386.0
MAPS,MAPS,MAPS,,
BUX,BUX Token,BUX Token,,
CTCN,CONTRACOIN,CONTRACOIN,,
SOLVE,SOLVE,SOLVE,27976593.0,1135944.0
CRA,Crabada,Crabada,,
RSS3,RSS3,RSS3,,
PSG,Paris Saint-Germain Fan Token,Paris Saint-Germain Fan Token,,
URUS,Aurox,Aurox,,
ARV,Ariva,Ariva,28871367.0,1177675.0
BASIC,BASIC,BASIC,,
POLIS,Star Atlas DAO,Star Atlas DAO,28900410.0,1179526.0
INSUR,InsurAce,InsurAce,,
ONIT,ONBUFF,ONBUFF,,
ADP,Adappter Token,Adappter Token,,
OOKI,Ooki Protocol,Ooki Protocol,,
MATH,MATH,MATH,,
WICC,WaykiChain,WaykiChain,27516311.0,1093970.0
GXT,Gemma Extending Tech,Gemma Extending Tech,,
VEED,VIMworld,VIMworld,,
ICHI,ICHI,ICHI,,
PLU,Pluton,Pluton,,
CERE,Cere Network,Cere Network,,
ASK,Permission Coin,Permission Coin,,
BCN,Bytecoin,百特币,25738437.0,1036970.0
BEAM,Beam,Beam,27823252.0,1142597.0
CVP,PowerPool,PowerPool,,
RAINI,Rainicorn,Rainicorn,,
GTO,Gifto,Gifto,26001574.0,1066592.0
NUM,Numbers Protocol,Numbers Protocol,,
ZCN,0Chain,0Chain,27443704.0,1177508.0
SAN,Santiment Network Token,Santiment Network Token,25963497.0,1061532.0
REAP,ReapChain,ReapChain,,
CHP,CoinPoker,CoinPoker,,
ID,Everest,Everest,,
QRL,Quantum Resistant Ledger,Quantum Resistant Ledger,26001534.0,1066565.0
GO,GoChain,GoChain,27516832.0,1116168.0
DF,dForce,dForce,,
CREAM,Cream Finance,Cream Finance,,
SLIM,Solanium,Solanium,,
ARIA20,Arianee,Arianee,,
WTC,Waltonchain,沃尔顿链,25989283.0,1061486.0
BEPRO,BEPRO Network,BEPRO Network,,
ALU,Altura,Altura,,
KAN,BitKan,BitKan,,
BIDR,BIDR,BIDR,,
DOCK,Dock,Dock,27745616.0,1116262.0
EL,ELYSIA,ELYSIA,,
TMTG,The Midas Touch Gold,The Midas Touch Gold,,
SHX,Stronghold Token,Stronghold Token,,
KDAG,King DAG,King DAG,,
STACK,StackOs,StackOs,,
LAZIO,S.S. Lazio Fan Token,S.S. Lazio Fan Token,,
USDJ,USDJ,USDJ,,
MVC,MileVerse,MileVerse,,
IDRT,Rupiah Token,Rupiah Token,,
ZKS,ZKSpace,ZKSpace,,
CELL,Cellframe,Cellframe,,
TABOO,TABOO TOKEN,TABOO TOKEN,28904838.0,1179838.0
BOA,BOSAGORA,BOSAGORA,,
BTU,BTU Protocol,BTU Protocol,28366937.0,1141245.0
XCP,Counterparty,合约币,26001535.0,1066660.0
BAR,FC Barcelona Fan Token,FC Barcelona Fan Token,,
AUCTION,Bounce Finance Governance Token,Bounce Finance Governance Token,,
WOOP,Woonkly Power,Woonkly Power,,
LGCY,LGCY Network,LGCY Network,,
CLO,Callisto Network,Callisto Network,26299468.0,1097511.0
DOV,Dovu,Dovu,26041841.0,1072134.0
EVZ,Electric Vehicle Zone,Electric Vehicle Zone,,
VITE,VITE,VITE,27447175.0,1094113.0
DVPN,Sentinel,Sentinel,,
SUKU,SUKU,SUKU,,
PNT,pNetwork,pNetwork,25965202.0,1057124.0
METAG,MetagamZ,MetagamZ,,
DORA,Dora Factory,Dora Factory,,
ERA,Era Token (Era7),Era Token (Era7),,
DFA,DeFine,DeFine,,
FOAM,FOAM,FOAM,,
DEGO,Dego Finance,Dego Finance,,
HAI,Hacken Token,Hacken Token,,
CAPS,Ternoa,Ternoa,,
GLCH,Glitch,Glitch,,
GST,Green Satoshi Token,Green Satoshi Token,,
SWTH,Carbon,Switcheo,26672853.0,1077100.0
RBC,Rubic,Rubic,,
TNB,Time New Bank,Time New Bank,25989546.0,1065225.0
UNCX,UniCrypt,UniCrypt,,
VTC,Vertcoin,绿币,25958503.0,1056098.0
PORTO,FC Porto Fan Token,FC Porto Fan Token,,
VSYS,v.systems,v.systems,27806425.0,1141873.0
LBL,LABEL Foundation,LABEL Foundation,,
GHX,GamerCoin,GamerCoin,,
INV,Inverse Finance,Inverse Finance,,
TEMCO,TEMCO,TEMCO,,
XNO,Xeno Token,Xeno Token,,
NXS,Nexus,Nexus,25976702.0,1062549.0
FOR,ForTube,ForTube,,
ZBC,Zebec Protocol,Zebec Protocol,,
GPX,GPEX,GPEX,,
REVV,REVV,REVV,,
AST,AirSwap,AirSwap,25963494.0,1061491.0
HOGE,Hoge Finance,Hoge Finance,,
PAC,PAC Protocol,PAC Protocol,,
PEX,PearDAO,PearDAO,,
ACM,AC Milan Fan Token,AC Milan Fan Token,,
STOS,Stratos,Stratos,,
LNR,Lunar,Lunar,,
MEETONE,MEET.ONE,MEET.ONE,,
LBC,LBRY Credits,LBRY Credits,,
PUSH,Ethereum Push Notification Service,Ethereum Push Notification Service,,
AOG,smARTOFGIVING,smARTOFGIVING,,
BIR,Birake,Birake,,
BAN,Banano,Banano,27528436.0,1096438.0
ATRI,Atari Token,Atari Token,,
PROB,ProBit Token,ProBit Token,,
HIBS,Hiblocks,Hiblocks,,
LOTTO,Lotto,Lotto,,
EPIC,Epic Cash,Epic Cash,,
TOC,TouchCon,TouchCon,,
BURGER,Burger Swap,Burger Swap,,
DG,DeGate,DeGate,,
DFL,DeFi Land,DeFi Land,,
XST,Stealthcoin,Stealthcoin,26040804.0,1071258.0
GHC,Galaxy Heroes Coin,Galaxy Heroes Coin,,
GMM,Gamium,Gamium,,
CGG,ChainGuardians,ChainGuardians,,
IFC,Infinitecoin,无限币,,
ROUTE,Router Protocol,Router Protocol,,
FLX,Reflexer Ungovernance Token,Reflexer Ungovernance Token,,
PKF,PolkaFoundry,PolkaFoundry,,
NEW,Newton,Newton,,
UNFI,Unifi Protocol DAO,Unifi Protocol DAO,,
GBYTE,Obyte,字节雪球,25974793.0,1066625.0
CTX,Cryptex Finance,Cryptex Finance,,
FUSE,Fuse Network,Fuse Network,,
VISR,Visor.Finance,Visor.Finance,,
OBSR,Observer,Observer,,
STT,StarTerra,StarTerra,,
OPUL,Opulous,Opulous,,
PENDLE,Pendle,Pendle,,
SOC,Soda Coin,Soda Coin,,
PALLA,Pallapay,Pallapay,,
WING,Wing Finance,Wing Finance,,
VIDT,VIDT Datalink,VIDT Datalink,,
SOCKS,Unisocks,Unisocks,,
TCT,TokenClub,TokenClub,27516846.0,1094186.0
ANCT,Anchor,Anchor,,
PRS,PressOne,PressOne,26039335.0,1130860.0
PCX,ChainX,ChainX,,
BHAO,Bithao,Bithao,,
PLANETS,PlanetWatch,PlanetWatch,,
PAID,PAID Network,PAID Network,,
PPC,Peercoin,点点币,25971796.0,1061845.0
PERL,PERL.eco,PERL.eco,,
AUTO,Auto,Auto,,
LSS,Lossless,Lossless,,
INTER,Inter Milan Fan Token,Inter Milan Fan Token,,
GODS,Gods Unchained,Gods Unchained,,
SANTOS,Santos FC Fan Token,Santos FC Fan Token,,
MOOV,Dotmoovs,Dotmoovs,,
PZM,PRIZM,PRIZM,26041120.0,1066683.0
UPUNK,Unicly CryptoPunks Collection,Unicly CryptoPunks Collection,,
VRT,Venus Reward Token,Venus Reward Token,,
XOR,SORA,SORA,,
BTC2,Bitcoin 2,Bitcoin 2,,
BLP,BullPerks,BullPerks,,
NEX,Nash,Nash,,
HC,HyperCash,HyperCash,25948925.0,1066622.0
VAL,Validity,Validity,,
FO,FIBOS,FIBOS,,
STARS,Mogul Productions,Mogul Productions,,
SXDT,Spectre.ai Dividend Token,Spectre.ai Dividend Token,28560771.0,1093961.0
MHC,#MetaHash,#MetaHash,28372278.0,1141877.0
DOGEDASH,Doge Dash,Doge Dash,,
HPT,Huobi Pool Token,Huobi Pool Token,,
DRGN,Dragonchain,龙链,25971798.0,1061772.0
NFTD,NFTrade,NFTrade,,
BTCP,Bitcoin Private,Bitcoin Private,26641157.0,1073507.0
ABT,Arcblock,区块基石,26039330.0,1130879.0
NFTY,NFTY Network,NFTY Network,,
ASTA,ASTA,ASTA,,
TREEB,Retreeb,Retreeb,,
APM,apM Coin,apM Coin,,
SHR,ShareToken,ShareToken,,
ZIG,Zigcoin,Zigcoin,,
ARC,Advanced Technology Coin,Advanced Technology Coin,,
WIKEN,Project WITH,Project WITH,,
KYL,Kylin,Kylin,,
GCR,Global Coin Research,Global Coin Research,,
PIVX,PIVX,普维币,25958499.0,1066627.0
CWV,CWV Chain,CWV Chain,,
VID,Vivid Labs,Vivid Labs,,
STANDARD,Stakeborg DAO,Stakeborg DAO,,
O3,O3 Swap,O3 Swap,,
GRIN,Grin,Grin,27823253.0,1142594.0
VSP,Vesper,Vesper,,
EPIK,EPIK Prime,EPIK Prime,,
PPT,Populous,Populous,25958501.0,1066630.0
VEMP,vEmpire DDAO,vEmpire DDAO,,
SIGNA,Signum,Signum,26001577.0,1066596.0
THN,Throne,Throne,,
BAX,BABB,BABB,26657860.0,1094106.0
XEP,Electra Protocol,Electra Protocol,,
MLT,MILC Platform,MILC Platform,,
SNTVT,Sentivate,Sentivate,28668072.0,1165466.0
K21,K21,K21,,
MITX,Morpheus Labs,Morpheus Labs,,
VEE,BLOCKv,BLOCKv,25973818.0,1153083.0
DAPS,DAPS Coin,DAPS Coin,,
ES,Era Swap,Era Swap,,
ORAI,Oraichain,Oraichain,,
HOTCROSS,Hot Cross,Hot Cross,,
GFI,Goldfinch,Goldfinch,,
DSLA,DSLA Protocol,DSLA Protocol,,
SLRS,Solrise Finance,Solrise Finance,,
APY,APY.Finance,APY.Finance,,
SHFT,Shyft Network,Shyft Network,,
MOBIC,Mobility Coin,Mobility Coin,,
CYCLUB,Cyclub,Cyclub,,
BRD,Bread,Bread,26001575.0,1066594.0
RAE,Receive Access Ecosystem,Receive Access Ecosystem,,
OOE,OpenOcean,OpenOcean,,
MINT,Mint Club,Mint Club,,
XED,Exeedme,Exeedme,,
PNG,Pangolin,Pangolin,,
SYLO,Sylo,Sylo,,
BELT,Belt Finance,Belt Finance,,
BIP,Minter Network,Minter Network,,
XPX,ProximaX,ProximaX,27759437.0,1176907.0
POA,POA Network,POA Network,26042471.0,1072122.0
POLK,Polkamarkets,Polkamarkets,,
GAL,Galatasaray Fan Token,Galatasaray Fan Token,,
PORNROCK,PornRocket,PornRocket,,
SIDUS,SIDUS HEROES,SIDUS HEROES,,
DACXI,Dacxi,Dacxi,,
AVT,Aventus,Aventus,25965201.0,1173268.0
OPCT,Opacity,Opacity,27910972.0,1130950.0
SPARTA,Spartan Protocol,Spartan Protocol,,
QUN,QunQun,QunQun,26041277.0,1062171.0
PART,Particl,Particl,25976701.0,1062548.0
GOC,GoCrypto Token,GoCrypto Token,,
STRX,StrikeX,StrikeX,,
NAV,Navcoin,NavCoin,25971805.0,1061834.0
IGNIS,Ignis,火链,25989544.0,1065171.0
STAX,StableXSwap,StableXSwap,,
DIGG,DIGG,DIGG,,
SFI,saffron.finance,saffron.finance,,
TRV,TrustVerse,TrustVerse,,
TON,Tokamak Network,Tokamak Network,,
GOVI,Govi,Govi,,
POOLZ,Poolz Finance,Poolz Finance,,
TONE,TE-FOOD,TE-FOOD,27447261.0,1089394.0
RDN,Raiden Network Token,雷电网络,25971799.0,1061525.0
MAHA,MahaDAO,MahaDAO,,
MANDOX,MandoX V2,MandoX V2,,
TEN,Tokenomy,Tokenomy,27516315.0,1094052.0
ABYSS,Abyss,Abyss,,
ERC20,ERC20,ERC20,26042455.0,1072082.0
KALM,Kalmar,Kalmar,,
vLTC,Venus LTC,Venus LTC,,
BLY,Blocery,Blocery,,
BETU,BetU,BetU,,
NAS,Nebulas,星云币,25971695.0,1061471.0
UPI,Pawtocol,Pawtocol,,
HAPI,HAPI Protocol,HAPI Protocol,,
CLOAK,CloakCoin,披风币,25971785.0,1061891.0
BRWL,Blockchain Brawlers,Blockchain Brawlers,,
ZYN,Zynecoin,Zynecoin,,
IPAD,Infinity PAD,Infinity PAD,,
SHA,Safe Haven,Safe Haven,,
DEHUB,DeHub,DeHub,,
MTV,MultiVAC,MultiVAC,,
PRIMATE,Primate,Primate,,
TULIP,Tulip Protocol,Tulip Protocol,,
DTEP,DECOIN,DECOIN,28552571.0,1155812.0
JUP,Jupiter,Jupiter,,
WOM,WOM Protocol,WOM Protocol,,
SWASH,Swash,Swash,,
DERI,Deri Protocol,Deri Protocol,,
CHI,Xaya,Xaya,,
ATM,Atletico De Madrid Fan Token,Atletico De Madrid Fan Token,,
INXT,Internxt,Internxt,26040732.0,1071336.0
NOW,ChangeNOW Token,ChangeNOW Token,,
FLO,FLO,FLO,26041272.0,1066680.0
ONSTON,ONSTON,ONSTON,,
RING,Darwinia Network,Darwinia Network,,
VIDYA,Vidya,Vidya,,
PMON,Polychain Monsters,Polychain Monsters,,
MCB,MCDEX Token,MCDEX Token,,
BFT,BnkToTheFuture,BnkToTheFuture,27516316.0,1093979.0
LIKE,Only1,Only1,,
LNC,Linker Coin,Linker Coin,,
SCC,STEM CELL COIN,STEM CELL COIN,,
XRT,Robonomics.network,Robonomics.network,,
IPX,Tachyon Protocol,Tachyon Protocol,28612738.0,1160923.0
MSB,Misbloc,Misbloc,,
MOD,Modefi,Modefi,,
SPIRIT,SpiritSwap,SpiritSwap,,
XMC,Monero Classic,Monero Classic,,
GAME,GameCredits,GameCredits,25989504.0,1064944.0
CARD,Cardstack,Cardstack,27447178.0,1089374.0
IQN,IQeon,IQeon,28443654.0,1156449.0
EMRX,Emirex Token,Emirex Token,,
MBN,Mobilian Coin,Mobilian Coin,,
MFG,Smart MFG,Smart MFG,,
KMON,Kryptomon,Kryptomon,,
DXL,Dexlab,Dexlab,,
ZANO,Zano,Zano,,
vDAI,Venus DAI,Venus DAI,,
GSWAP,Gameswap,Gameswap,,
AAB,AAX Token,AAX Token,,
HEGIC,Hegic,Hegic,,
ETP,Metaverse ETP,元界,25944178.0,1061458.0
ACE,ACENT,ACENT,,
SWFTC,SwftCoin,速币,26041270.0,1066735.0
SWOP,Swop,Swop,,
SAFE,SafeCoin,SafeCoin,,
XTM,Torum,Torum,,
SHILL,SHILL Token,SHILL Token,,
KONO,Konomi Network,Konomi Network,,
SHI,Shirtum,Shirtum,,
QI,BENQI,BENQI,,
CHNG,Chainge,Chainge,,
GMEE,GAMEE,GAMEE,,
CGT,CACHE Gold,CACHE Gold,,
ZOO,ZooKeeper,ZooKeeper,,
GNX,Genaro Network,Genaro Network,25971691.0,1061466.0
SPI,Shopping,Shopping,,
TFT,ThreeFold,ThreeFold,,
DOE,Dogs Of Elon,Dogs Of Elon,,
ROOBEE,ROOBEE,ROOBEE,28508143.0,1153144.0
DCN,Dentacoin,Dentacoin,25963490.0,1056750.0
SLICE,Tranche Finance,Tranche Finance,,
WABI,Wabi,Wabi,26001533.0,1066659.0
vLINK,Venus LINK,Venus LINK,,
CAS,Cashaa,Cashaa,,
SATT,SaTT,SaTT,,
CUMMIES,CumRocket,CumRocket,,
SOC,All Sports,All Sports,27516318.0,1094133.0
BOLT,BOLT,BOLT,,
SMI,SafeMoon Inu,SafeMoon Inu,,
BDP,Big Data Protocol,Big Data Protocol,,
PI,Plian,Plian,27447255.0,1094110.0
GNY,GNY,GNY,,
ARA,Adora Token,Adora Token,,
DIP,Etherisc DIP Token,Etherisc DIP Token,,
XFL,Florin,Florin,,
LITH,Lithium,Lithium,,
vSXP,Venus SXP,Venus SXP,,
WEST,Waves Enterprise,Waves Enterprise,,
PICKLE,Pickle Finance,Pickle Finance,,
ILC,ILCOIN,ILCOIN,,
LIKE,LikeCoin,LikeCoin,,
DBC,DeepBrain Chain,深脑链,25974725.0,1066723.0
NVT,NerveNetwork,NerveNetwork,,
PHB,Phoenix Global (new),Phoenix Global (new),,
AUTO,Cube,Cube,27517161.0,1094129.0
BCMC,Blockchain Monster Hunt,Blockchain Monster Hunt,,
PRISM,Prism,Prism,,
SEELE,Seele-N,Seele-N,27516304.0,1155084.0
DEXA,DEXA COIN,DEXA COIN,,
KARMA,KARMA,KARMA,,
KROM,Kromatika,Kromatika,,
INVC,Investcoin,Investcoin,27888603.0,1129167.0
0xBTC,0xBitcoin,0xBitcoin,28366875.0,1141244.0
ADK,Aidos Kuneen,Aidos Kuneen,,
HUSL,The HUSL,The HUSL,,
DMD,Diamond,钻石币,,
SIDUS,SIDUS,SIDUS,,
PBR,PolkaBridge,PolkaBridge,,
BHP,BHPCoin,BHPCoin,,
EOSC,EOS Force,EOS Force,,
DHT,dHedge DAO,dHedge DAO,,
CARBON,Carboncoin,Carboncoin,25971730.0,1061859.0
TXA,Project TXA,Project TXA,,
NPXSXEM,Pundi X NEM,Pundi X NEM,,
DOBO,DogeBonk,DogeBonk,,
LABS,LABS Group,LABS Group,,
SHROOM,Niftyx Protocol,Niftyx Protocol,,
SUTER,suterusu,suterusu,,
ISP,Ispolink,Ispolink,,
SIB,SIBCoin,西伯利亚金币,26039265.0,1070364.0
AMB,Ambrosus,Ambrosus,25990370.0,1066669.0
STEP,STEP,STEP,,
SPH,Spheroid Universe,Spheroid Universe,,
MDA,Moeda Loyalty Points,Moeda Loyalty Points,25971774.0,1057882.0
VALOR,Valor Token,Valor Token,,
GEEQ,Geeq,Geeq,,
BAAS,BaaSid,BaaSid,,
RFUEL,RioDeFi,RioDeFi,,
MEME,Degenerator Meme,Degenerator Meme,,
TKN,Monolith,Monolith,,
KUNCI,Kunci Coin,Kunci Coin,,
XEND,Xend Finance,Xend Finance,,
SRK,SparkPoint,SparkPoint,,
WOW,Wownero,Wownero,,
NPX,NaPoleonX,NaPoleonX,,
CRP,Crypton,Crypton,,
BAO,Bao Finance,Bao Finance,,
LEVL,Levolution,Levolution,,
DAFI,DAFI Protocol,DAFI Protocol,,
OOKS,Onooks,Onooks,,
UFT,UniLend,UniLend,,
BOS,BOScoin,BOScoin,,
RPG,Rangers Protocol,Rangers Protocol,,
MYST,Mysterium,密链,25963501.0,1061516.0
TRA,Trabzonspor Fan Token,Trabzonspor Fan Token,,
REVO,Revomon,Revomon,,
BIFI,BiFi,BiFi,,
AWC,Atomic Wallet Coin,Atomic Wallet Coin,,
RVF,RocketX exchange,RocketX exchange,,
NEBL,Neblio,Neblio,25978313.0,1062878.0
SATA,Signata,Signata,,
UBX,UBIX.Network,UBIX.Network,,
PAY,TenX,TenX,25738444.0,1061784.0
GTON,GTONCapital,GTONCapital,,
JULD,JulSwap,JulSwap,,
EVRY,EVRYNET,EVRYNET,,
BRZE,Breezecoin,Breezecoin,27808149.0,1122720.0
JUV,Juventus Fan Token,Juventus Fan Token,,
OAX,OAX,OAX,26040811.0,1070432.0
HOD,HoDooi.com,HoDooi.com,,
TRIAS,Trias Token (new),Trias Token (new),,
TOA,ToaCoin,ToaCoin,26040799.0,1071265.0
ANW,Anchor Neural World,Anchor Neural World,,
EPK,EpiK Protocol,EpiK Protocol,,
BBS,BBS Network,BBS Network,,
BNC,Bifrost (BNC),Bifrost (BNC),,
BITCNY,bitCNY,bitCNY,,
SIN,Sinverse,Sinverse,,
AOA,Aurora,Aurora,27517098.0,1094124.0
NXT,Nxt,未来币,25738440.0,1036973.0
GRO,Growth DeFi,Growth DeFi,,
1ART,OneArt,OneArt,,
ZEE,ZeroSwap,ZeroSwap,,
UBXT,UpBots,UpBots,,
ASR,AS Roma Fan Token,AS Roma Fan Token,,
MWAT,Restart Energy MWAT,Restart Energy MWAT,26637995.0,1073129.0
FB,Fenerbahçe Token,Fenerbahçe Token,,
TARA,Taraxa,Taraxa,,
ACT,Achain,A链,25989542.0,1065169.0
SENSO,SENSO,SENSO,,
SWINGBY,Swingby,Swingby,,
PSP,ParaSwap,ParaSwap,,
FARA,FaraLand,FaraLand,,
NFTB,NFTb,NFTb,,
CHICKS,SolChicks Token,SolChicks Token,,
mTSLA,Mirrored Tesla,Mirrored Tesla,,
JOB,Jobchain,Jobchain,,
vDOT,Venus DOT,Venus DOT,,
TAU,Lamden,Lamden,27447260.0,1176859.0
BOX,BOX Token,BOX Token,,
GHOST,Ghost,Ghost,,
TOKO,Tokoin,Tokoin,,
SNM,SONM (BEP-20),SONM (BEP-20),,
SENATE,SENATE DAO,SENATE DAO,,
FREE,FREEdom Coin,FREEdom Coin,,
OXY,Oxygen,Oxygen,,
VEST,VestChain,VestChain,,
CIRUS,Cirus Foundation,Cirus Foundation,,
INSTAR,Insights Network,Insights Network,,
ICE,Decentral Games ICE,Decentral Games ICE,,
EQUAD,QuadrantProtocol,QuadrantProtocol,,
LITH,Lith Token,Lith Token,,
GMCOIN,GMCoin,GMCoin,,
MPH,88mph,88mph,,
CBC,CBC.network,CBC.network,,
FCON,SpaceFalcon,SpaceFalcon,,
SALT,SALT,SALT,25958506.0,1057840.0
STRP,Strips Finance,Strips Finance,,
GENRE,GENRE,GENRE,,
SKEY,Skey Network,Skey Network,,
OXB,Oxbull.tech,Oxbull.tech,,
AXIS,AXIS Token,AXIS Token,,
SARCO,Sarcophagus,Sarcophagus,,
CCX,Conceal,Conceal,,
CRU,Crust Network,Crust Network,,
CWS,Seascape Crowns,Seascape Crowns,,
SFT,Safex Token,Safex Token,,
IDLE,Idle,Idle,,
LCC,Litecoin Cash,莱特币现金,26041284.0,1066754.0
IDV,Idavoll DAO,Idavoll DAO,,
DPS,DEEPSPACE,DEEPSPACE,,
MINT,Public Mint,Public Mint,,
ORION,Orion Money,Orion Money,,
PRT,Portion,Portion,,
FRM,Ferrum Network,Ferrum Network,,
STARSHIP,STARSHIP,STARSHIP,,
XFT,Offshift,Offshift,,
XRUNE,Thorstarter,Thorstarter,,
CS,Credits,Credits,26158571.0,1072425.0
UNB,Unbound,Unbound,,
MUSE,Muse,Muse,,
KICK,KickToken,KickToken,25971759.0,1162412.0
DDIM,DuckDaoDime,DuckDaoDime,,
FTC,Feathercoin,羽毛币,26041086.0,1071176.0
NEWS,PUBLISH,PUBLISH,,
PAI,Project Pai,Project Pai,27816953.0,1123471.0
DFG,Defigram,Defigram,,
DFYN,Dfyn Network,Dfyn Network,,
COV,Covesting,Covesting,27516321.0,1094023.0
RPG,Revolve Games,Revolve Games,,
XRL,Rialto,Rialto,26041063.0,1071217.0
VINU,Vita Inu,Vita Inu,,
BONE,Bone ShibaSwap,Bone ShibaSwap,,
VLD,Vetri,Vetri,,
REPO,REPO,REPO,,
OTO,OTOCASH,OTOCASH,,
FLG,Folgory Coin,Folgory Coin,,
MONK,MONK,MONK,,
VCF,Valencia CF Fan Token,Valencia CF Fan Token,,
SMT,SmartMesh,SmartMesh,25971696.0,1061479.0
PACOCA,Pacoca,Pacoca,,
FNDZ,FNDZ,FNDZ,,
VIB,Viberate,Viberate,25963487.0,1061462.0
ODDZ,Oddz,Oddz,,
GZONE,GameZone,GameZone,,
ARDX,ArdCoin,ArdCoin,,
CMT,CyberMiles,CyberMiles,26001519.0,1066545.0
DEFIT,Digital Fitness,Digital Fitness,,
KTN,Kattana,Kattana,,
AFC,Arsenal Fan Token,Arsenal Fan Token,,
MONI,Monsta Infinite,Monsta Infinite,,
PLOT,PlotX,PlotX,,
EBEN,Green Ben,Green Ben,,
ADAPAD,ADAPad,ADAPad,,
PING,Sonar,Sonar,,
LUA,LuaSwap,LuaSwap,,
UMB,Umbrella Network,Umbrella Network,,
MTA,mStable Governance Token: Meta (MTA),mStable Governance Token: Meta (MTA),,
LIME,iMe Lab,iMe Lab,,
MTC,DOC.COM,DOC.COM,27443711.0,1094183.0
YFL,YF Link,YF Link,,
WELL,WELL,WELL,,
SFX,Safex Cash,Safex Cash,,
MINTME,MintMe.com Coin,MintMe.com Coin,28550276.0,1156076.0
MTH,Monetha,Monetha,25971773.0,1061797.0
mAAPL,Mirrored Apple,Mirrored Apple,,
EZ,EasyFi,EasyFi,,
BOTTO,Botto,Botto,,
ZT,ZBG Token,ZBG Token,,
MASS,Massnet,Massnet,,
TFBX,TrueFeedBack,TrueFeedBack,,
XFC,Footballcoin (XFC),Footballcoin (XFC),,
USF,Unslashed Finance,Unslashed Finance,,
SCC,StakeCubeCoin,StakeCubeCoin,,
BASH,LuckChain,幸运链,26040704.0,1071364.0
YFIII,DiFy.Finance,DiFy.Finance,,
VDG,VeriDocGlobal,VeriDocGlobal,,
CLH,ClearDAO,ClearDAO,,
EMC2,Einsteinium,锿币,25958509.0,1056124.0
mSLV,Mirrored iShares Silver Trust,Mirrored iShares Silver Trust,,
KCCPAD,KCCPAD,KCCPAD,,
APIX,APIX,APIX,,
WGR,Wagerr,Wagerr,25975322.0,1061923.0
eRSDL,unFederalReserve,unFederalReserve,,
ICNQ,Iconic Token,Iconic Token,,
PLC,PLATINCOIN,PLATINCOIN,,
1-UP,1-UP Platform,1-UP Platform,,
MASQ,MASQ,MASQ,,
RTH,Rotharium,Rotharium,,
BIX,Bibox Token,Bibox Token,25990450.0,1065468.0
WAG,WagyuSwap,WagyuSwap,,
ENQ,Enecuum,Enecuum,,
FKX,FortKnoxster,FortKnoxster,,
BCDT,EvidenZ,EvidenZ,,
ELMON,Elemon,Elemon,,
LAMB,Lambda,Lambda,,
WEBD,WebDollar,WebDollar,,
GRC,Gridcoin,格雷德币,26039272.0,1066679.0
LYM,Lympo,Lympo,27515891.0,1094058.0
CPOOL,Clearpool,Clearpool,,
AXPR,AXPR,AXPR,26039336.0,1071154.0
WOOF,WOOF,WOOF,,
BP,Beyond Protocol,Beyond Protocol,,
ITGR,Integral,Integral,,
JGN,Juggernaut,Juggernaut,,
BOOM,BOOM,BOOM,,
BIRD,Bird.Money,Bird.Money,,
ARMOR,ARMOR,ARMOR,,
TENT,TENT,TENT,,
UFC,UFC Fan Token,UFC Fan Token,,
ARCONA,Arcona,Arcona,,
AMLT,AMLT,AMLT,,
